trial	mean_acc	n_ok_folds	n_fail_folds	params_json
4255	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
4256	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
4257	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
4258	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
4259	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
4260	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
4261	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
4262	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
4263	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
4264	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
4265	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
4266	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
4267	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
4268	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
4269	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
4270	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
4271	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
4272	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
4273	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
4274	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
4275	0.5727272727272726	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
4276	0.5727272727272726	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
4277	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
4278	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
4279	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
4280	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
4281	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
4282	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
4283	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
4284	0.5818181818181818	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
4285	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
4286	0.6909090909090908	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
4287	0.5636363636363636	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
4288	0.5636363636363636	5	0	{"model__hidden_units": 20, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
4289	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
4290	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
4291	0.7454545454545455	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
4292	0.7454545454545455	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
4293	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
4294	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
4295	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
4296	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
4297	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
4298	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
4299	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
4300	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
4301	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
4302	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
4303	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
4304	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
4305	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
4306	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
4307	0.7181818181818184	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
4308	0.7181818181818184	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
4309	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
4310	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
4311	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
4312	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
4313	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
4314	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
4315	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
4316	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
4317	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
4318	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
4319	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
4320	0.7272727272727273	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
4321	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
4322	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
4323	0.7181818181818181	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
4324	0.7181818181818181	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
4325	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
4326	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
4327	0.7181818181818181	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
4328	0.7181818181818181	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
4329	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
4330	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
4331	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
4332	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
4333	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
4334	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
4335	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
4336	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
4337	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
4338	0.709090909090909	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
4339	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
4340	0.7090909090909092	5	0	{"model__hidden_units": 20, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
4341	0.6909090909090908	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
4342	0.6909090909090908	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
4343	0.6272727272727272	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
4344	0.6272727272727272	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
4345	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
4346	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
4347	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
4348	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
4349	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
4350	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
4351	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
4352	0.6727272727272727	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
4353	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
4354	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
4355	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
4356	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
4357	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
4358	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
4359	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
4360	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
4361	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
4362	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
4363	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
4364	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
4365	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
4366	0.6636363636363636	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
4367	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
4368	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
4369	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
4370	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
4371	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
4372	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
4373	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
4374	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
4375	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
4376	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
4377	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
4378	0.6545454545454545	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
4379	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
4380	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
4381	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
4382	0.6636363636363637	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
4383	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
4384	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
4385	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
4386	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
4387	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
4388	0.6818181818181819	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
4389	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
4390	0.6727272727272726	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
4391	0.6454545454545454	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
4392	0.6454545454545454	5	0	{"model__hidden_units": 22, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
4393	0.6454545454545455	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
4394	0.6454545454545455	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
4395	0.7090909090909091	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
4396	0.7090909090909091	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
4397	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
4398	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
4399	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
4400	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
4401	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
4402	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
4403	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
4404	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
4405	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
4406	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
4407	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
4408	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
4409	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
4410	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
4411	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
4412	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
4413	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
4414	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
4415	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
4416	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
4417	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
4418	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
4419	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
4420	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
4421	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
4422	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
4423	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
4424	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
4425	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
4426	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
4427	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
4428	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
4429	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
4430	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
4431	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
4432	0.7	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
4433	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
4434	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
4435	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
4436	0.6909090909090909	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
4437	0.6363636363636364	5	0	{"model__hidden_units": 22, "model__activation_function": "relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
